curated_id,molecule_id,source,analogue_component_id,sealed_block_id,outer_fold,outer_test_block
SSCP-06593781dba86cb7,MOL-a8049bc8682dc7ef,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-06639b60e733c06a,MOL-795c46c2ae4c1023,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0665c31e34355fdb,MOL-e8d9d49d4ce996e7,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-066912a576819277,MOL-cf7aa2689dca123e,2015_Marelli,AC-d577ccf38e4e8587,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0676fe3192a9d005,MOL-fa2f8e07a87ec980,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-06875e0a7bc3b675,MOL-c86a4bdab340ea72,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-06a495cd611b7876,MOL-bf7baeb20055090c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-06ac538da779ead4,MOL-42b7bb55f4790e4d,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-06ba46d4ff0ffcd3,MOL-532983294c960cc5,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-06bed51ecb30370b,MOL-a2ef9d34d07aab4e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-06e5c0cc41c28ebc,MOL-c018dcf973b6600a,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-06eb1d03334f398a,MOL-fd554fbc338636f9,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-06ef392309351e2c,MOL-afd675967dcef5f5,2024_Koch,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-06efe08a5bc9094b,MOL-da44fe1fdcec0ac2,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-06fdb414354a6559,MOL-15022de30fe5968e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-06ff045d9e1b372d,MOL-55dc851f4d1de612,2013_CHUGAI,AC-d523dee5c18738aa,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-06ff7c6c7dd358fe,MOL-9a5bd0b1b9dbe819,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07064da4d0184704,MOL-a3e90fa4bb771011,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-07097bce15c5cf2b,MOL-d74004b3eb732793,2023_Ghosh,AC-eef1d0c78351235e,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-070bde1f77ba4969,MOL-0abdf591a8a3b595,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-071478fb8bb48228,MOL-7639ac68de84d60f,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-071ac0a218108dc9,MOL-1b0ef5aff733df34,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07326cceec8e37b5,MOL-2c225e7d9beaa6b4,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0744e3be64c7baa9,MOL-ccaec1a0c8ab8673,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-074cda148cbaa40c,MOL-7c52a42bdc27fd51,2021_Comeau,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-0776231342bc71de,MOL-357a9258f6811ff7,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-078053ca33452a49,MOL-f847a0d546ad884b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07a156b73e8bdee8,MOL-c64d2f62116a5a99,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07b16dec14914beb,MOL-a0b93422562bffb4,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07b18188c849128a,MOL-37f98f68eca70573,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07b7f81724168005,MOL-adcf6e85350483b6,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07b91af8622de607,MOL-c8ad9debc8e83dc5,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07b96e40456e1812,MOL-f09cfdd8220e9238,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07bdf9a6de47a56f,MOL-d1217fa0903f93da,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07bf1c319510730f,MOL-58341449e0f6ca5d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07cbd47087850a06,MOL-07ce273610e52fad,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-07d538a3edeb9524,MOL-67df0cb129db3e2d,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07f2e04b047f2c59,MOL-fbf775905b7b4841,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-07f5f5439fa0236a,MOL-6aa1f1245e8a57ef,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07f74b125f8ecb56,MOL-decb810cb7c4beea,2022_Taechalertpaisarn,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-07fc2474747ac984,MOL-c4f6afd7a779fe56,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-080b1319ee323917,MOL-d2d07280305cf724,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-081aac9bce99132b,MOL-16c88b1082c34e84,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-08243742fe4ca631,MOL-b9b550c30fcd6a72,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0838f2e7ebc7940a,MOL-bac6c032ba3a33ed,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0839dafce3db3872,MOL-961f23e6146ed0c1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-084ce66bd627a4b3,MOL-2bcb8780d1533c51,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-084f42149f5c585a,MOL-83a6e6e37c3f36cb,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0857e087716c11e2,MOL-c15ed1a477860422,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08583c51d0b145e8,MOL-98b31f60a84eccde,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08636f613c722976,MOL-84facb8f076929aa,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-086c058a3aac3c69,MOL-a764eaf9cac48342,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-086eb5d31c3e559b,MOL-5ff322f3a0f70114,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-087c744b7b1ff895,MOL-b12b9599cebcbf7a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-087fa01f443e7b51,MOL-268064e4b71d1cd8,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08858665b7b6a0c6,MOL-ff6a806400aa9a4f,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-088b4136463e54e3,MOL-23b0802c360177d1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0892c2dafd240612,MOL-5cbfdf62508ca2a1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08a3f926221057dd,MOL-d38949e84394082e,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-08b41f9853dc92ef,MOL-85d4e8d489d59f37,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08c0363a92a5befd,MOL-4d78d16d67d2f60b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08c2a6a0e6ca82dd,MOL-7e557aabf82677b1,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08c49c031679b21b,MOL-7894858817520e98,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-08ed200294d92f15,MOL-a0f4f994cc435f87,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-08ef84cd22fa453a,MOL-3c492a9e6a9d9977,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-08fee2625eabdea5,MOL-cfbc00296a81b5cb,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09000017d5165753,MOL-d2010d09305877f8,2023_Ghosh,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0902f55f8633bd2f,MOL-f211d96a91f6680f,2021_Golosov,AC-86cc498249bfbe27,BLOCK-394ff80f01cbc968,2,BLOCK-394ff80f01cbc968
SSCP-091a508e5bd938ac,MOL-14b02d9dbeeb301d,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0921d8f883b3c5be,MOL-a141b5631ee42f8d,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-092a5f60e0afc540,MOL-9cc5610740581873,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-092e1bdc8eac16c7,MOL-a4b9656532f981d5,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-09427946de8095ef,MOL-e9bc529a7fc12183,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0945ed5622f16164,MOL-f24303acbe960183,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-094b34d954723e56,MOL-463b3d44f4c01dba,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0954a93f474638b8,MOL-9b52ec5665b9890a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0954ab5c180aecaa,MOL-d09fd5546ced719d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-095d741d63c4dc3b,MOL-fb7a170d0df29363,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-09611728f950164f,MOL-f8b2a194ff76f67e,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-096c13417ffc5c97,MOL-5e12ff25121bdc34,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-096c4e50e0d72c1c,MOL-0a5a5f8cf0f434ce,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-097d9a3fd3c1b4dd,MOL-3b21df1f13ba9bbe,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0981e7f250a419b7,MOL-86ca82078af5a2aa,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0996346b340fc0a3,MOL-073fc509e1cc939e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-099ee237d0e34a84,MOL-a8b88ee1a5c9d7cf,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09a3d2a194610044,MOL-61c4b6d80fc5f843,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09ac8d9cd72f6424,MOL-fea4c058aa21ae90,2013_CHUGAI,AC-68eefb1b5cb3f9e7,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-09b7204bca41ad28,MOL-d770052d356b3a50,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-09b8c58cbbf771fd,MOL-b52f2091f1a52a2a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09c5bd0cfb48b18f,MOL-7c45488dfed2cf94,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09cbaef98fd10b79,MOL-c2b727d97584ecc0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09cee3b3ac900d6e,MOL-3c5fb40417d01852,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09d2283cc6d9aaa9,MOL-e7decfa4f21fa546,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09dc274bf40dcb14,MOL-ba3430366704ec68,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-09ee2290b0a6d32e,MOL-21f8047189c3aedb,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-09fef344e7d5b6fd,MOL-8159bef519328789,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0a0450d94bee92f6,MOL-4e54d708dddb2f72,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a07efacba4e847f,MOL-f2d20af0b3550100,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a106d2f879bfa80,MOL-38ff29e2a1c4e300,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a24681204dae2bf,MOL-f39744c24debbd8e,2015_Wang,AC-0fdfe45bfa2d5783,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a387cd505763058,MOL-61454a379c935873,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a3b8b3700b2a40f,MOL-95b4b393a49744f5,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a3bc1d9870db6af,MOL-afdc62b087f1c7d0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a4746f54469dd7f,MOL-5a6ce0fe34afc790,2022_Bhardwaj,AC-3076da3031ed5773,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a53305b75d68668,MOL-e02ea518117813fe,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a5dcb3e054c6309,MOL-94f1d0eb070a80d8,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a631805f3778369,MOL-d1c2625014b39f59,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a641c0e8045190b,MOL-cb33189ea81d5a6a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a6aad5177677b7c,MOL-b78d1fadae098127,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a782141866de643,MOL-7d7d0c4d874d65a5,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0a855bc49394034d,MOL-ed3ed8d76039deff,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0a9242d064d61b8e,MOL-04a30124d6ab0cb0,2016_Hickey,AC-caa6a2b0faf1de20,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0a9f445266757c4f,MOL-9a1b22b810fc4187,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0aba96b3dfa8e09e,MOL-28cd9a461b3a36c3,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0acb06b89ff942d6,MOL-2a1956742546c75f,2024_Ly,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-0ad1ff3c223acf98,MOL-bda3983597357367,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0ad8119db87492ce,MOL-405691ff7a9db9d6,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0ad9ecae2c4c47da,MOL-e6b27ec4ab388eaa,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0ade04a8e2ceeae8,MOL-661d75cc8ef482bc,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0adf8eb00307f551,MOL-737c8bce62c76b3d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0ae04150a6f9a6c1,MOL-9ce7d88926ba7b6a,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0ae4a3ee8a233391,MOL-bb92764f627b324d,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0af0edc75f0a961e,MOL-a403ed761869bead,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0af1398bd142969a,MOL-d13478b29b4197a3,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0b0706ad757555b9,MOL-29da776a93141f29,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-0b2bd45f7ec78b87,MOL-755abc8dd6e460c0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0b321e33cf6661d9,MOL-653539a4daf29438,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0b391693c5e8119c,MOL-a460dbd1f06a5382,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0b44cedb59e1839d,MOL-96adb8c6d0e66217,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0b4f5b98e5659c9b,MOL-e9e1eb27e04cddfd,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0b508292bc8c848c,MOL-93a477ebe4324ed9,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-0b54a0c85e2ed74b,MOL-88e51252046b7405,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0b650dcb3531e6d8,MOL-b2899065695d604d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0b86b22611e51d69,MOL-63b65f5524ef0224,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0b88eab868b3ec52,MOL-7f2cb617d524b68d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0b9a0c0afe2298b5,MOL-8c5787202f0f77c9,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0b9d125bbf39e92e,MOL-e43188498967e2d2,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0ba034cc597940ad,MOL-bc2ec64779dfefe6,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0ba7eda71d0b6576,MOL-96a1b82959ce1ab1,2013_CHUGAI,AC-76364811742e6efe,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0bb1d68c0442ef14,MOL-e169424d9bb5f396,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0bb41cdcb1521a5d,MOL-2004066dbdeba11d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0bcac4da970eedf5,MOL-3ce9729d725cf9b4,2015_Bockus_2,AC-75c6ac7476f86a1a,BLOCK-ad504a636f9fcddf,11,BLOCK-ad504a636f9fcddf
SSCP-0bcc77ab5f567590,MOL-09265cefa918eeb3,2015_Bockus_2,AC-75c6ac7476f86a1a,BLOCK-ad504a636f9fcddf,11,BLOCK-ad504a636f9fcddf
SSCP-0bd4d0d475b51ea1,MOL-8c77f65fa51689d7,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0bd5362079f76a9c,MOL-7905181a1bc24fee,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0be9d245918953d3,MOL-14096bb996c4babc,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0bedd597f85c2ba6,MOL-4e03dcc722a25e67,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0bfdc19bf11b41ad,MOL-60e0383282630832,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c170bf084ea891e,MOL-740258d2f63fa531,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0c185a5b0a74805e,MOL-a7e1baf9ebf71619,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c21cf875f84fff8,MOL-8718bf559037ed30,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c23108d96ee7a80,MOL-eb502acbb9c006dc,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c2e7bcec9e125fe,MOL-a53b7a4142a4f03e,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c2f3688d54a0bec,MOL-87d60c4ec0100f47,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-0c3794e432c93971,MOL-401906d148f0f7e3,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c4118fba5d8fab2,MOL-c64d9e57ad838d18,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0c43b121b237c18c,MOL-02ed237411593dab,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-0c5442df87bf5ba5,MOL-af1e6b59e036b3ce,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-0c564ba8c9e14106,MOL-fd317bd1881142a3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
