outer_fold,curated_id,inner_basket,source_molecule_fold
1,SSCP-79424ed6c8be1d70,1,2
1,SSCP-794307a4193cec2c,1,2
1,SSCP-796669264fc927c2,1,2
1,SSCP-79b6f858e52ffcd6,1,2
1,SSCP-79bd9b0dae595816,1,2
1,SSCP-79ca227863fc1e5f,1,2
1,SSCP-79db350229b3c2ec,1,2
1,SSCP-7a0f80201a919d99,1,2
1,SSCP-7a3cc43fe0aed68e,1,2
1,SSCP-7a5b8a9a1ba9530c,1,2
1,SSCP-7a63d4541d22fee7,1,2
1,SSCP-7a6608e0f8d0cc78,1,2
1,SSCP-7b06a76e4809a13c,1,2
1,SSCP-7b719f4fc73a404f,1,2
1,SSCP-7b7f10b1ebfa7ab9,1,2
1,SSCP-7c1f569fbaa1a25d,1,2
1,SSCP-7c2ccb7744ea2880,1,2
1,SSCP-7c3c9b3bcac71f2b,1,2
1,SSCP-7c4066d51ba18958,1,2
1,SSCP-7c4293d36f39df20,1,2
1,SSCP-7c643c086a000068,1,2
1,SSCP-7c904f0db29bcf3b,1,2
1,SSCP-7c90728472a59caa,1,2
1,SSCP-7cb55d0256d00ae4,1,2
1,SSCP-7ccb98720b6d1d35,1,2
1,SSCP-7cd114ac83e69b8f,1,2
1,SSCP-7ce87f27e591d883,1,2
1,SSCP-7d41f373f61fcffe,1,2
1,SSCP-7d66cef5b3cbab98,1,2
1,SSCP-7d69e826de870c58,1,2
1,SSCP-7df284cf98ed0487,1,2
1,SSCP-7e0cf6529d4e4e47,1,2
1,SSCP-7ec501ae1982bb45,1,2
1,SSCP-7ef190dc97708f57,1,2
1,SSCP-7f004567fec59977,1,2
1,SSCP-7f29b21ca86c0c9b,1,2
1,SSCP-7f396fd72824a0a5,1,2
1,SSCP-7f45dc3dae70b1f9,1,2
1,SSCP-7f5241b2a2629dcc,1,2
1,SSCP-7f7ecf84c136eece,1,2
1,SSCP-7f8b66e69e45fa6d,1,2
1,SSCP-7fac4d68b7228b90,1,2
1,SSCP-7fcde8aabe62fb2d,1,2
1,SSCP-7fd507d8ece71bb1,1,2
1,SSCP-7ffc785e87b7989f,1,2
1,SSCP-8006c5f5d64c5c6f,1,2
1,SSCP-8058373540028171,1,2
1,SSCP-80c50b0f9520eff7,1,2
1,SSCP-8136585581ff8d42,1,2
1,SSCP-81585062e5df5343,1,2
1,SSCP-81ad6cc5b50f6446,1,2
1,SSCP-81d5e90aeb9e8344,1,2
1,SSCP-82175eb2a2db6119,1,2
1,SSCP-8236633ad8bf6594,1,2
1,SSCP-823de5ded496d7b7,1,2
1,SSCP-827f23cf7528aab4,1,2
1,SSCP-833c7027ff488fc8,1,2
1,SSCP-83a64d956fbdb419,1,2
1,SSCP-844e5a1520afcf1a,1,2
1,SSCP-845cc4cb8915fc74,1,2
1,SSCP-846da4f85c6e0c62,1,2
1,SSCP-84838f44676821d0,1,2
1,SSCP-84dbd35854d03b04,1,2
1,SSCP-8535f92511dc0c06,1,2
1,SSCP-8544c54df87c319a,1,2
1,SSCP-8585cc1ca670c5c8,1,2
1,SSCP-8595f97dd7b52161,1,2
1,SSCP-85d28656d78e8ff1,1,2
1,SSCP-860440df9d2ddf13,1,2
1,SSCP-8622198799c1ac78,1,2
1,SSCP-8629ba7bf70103c8,1,2
1,SSCP-86596ef6e8cce561,1,2
1,SSCP-869268142927832b,1,2
1,SSCP-86babc5e6f16cbb4,1,2
1,SSCP-86c672ce36d8f4a0,1,2
1,SSCP-86eb5e986b2341f2,1,2
1,SSCP-875bf9028de981db,1,2
1,SSCP-8793526dc8e494fa,1,2
1,SSCP-879eadae3cca1716,1,2
1,SSCP-87baeb6baa1b9077,1,2
1,SSCP-88079f9ddd2d39fc,1,2
1,SSCP-880e8f917952bcb5,1,2
1,SSCP-881084b3802ff6b1,1,2
1,SSCP-881a633a11061b14,1,2
1,SSCP-88379c3817d94845,1,2
1,SSCP-890a1df45368c275,1,2
1,SSCP-890ccbc0efcee2a4,1,2
1,SSCP-892a904c7decf61f,1,2
1,SSCP-8974476f9784f25c,1,2
1,SSCP-89822cf5b2282bdb,1,2
1,SSCP-898d8c169d9cb96b,1,2
1,SSCP-89a001170812fa1e,1,2
1,SSCP-89eaf7836078b298,1,2
1,SSCP-89f6b84f72d112db,1,2
1,SSCP-8a3588a3e9a9bcb4,1,2
1,SSCP-8a45ab783c106f75,1,2
1,SSCP-8a4d0b9a36d09cbf,1,2
1,SSCP-8a64676636933234,1,2
1,SSCP-8ac2e248c0c791f6,1,2
1,SSCP-8ade04e9c52962ff,1,2
1,SSCP-8b0da5722d27592c,1,2
1,SSCP-8b4ebd8a4ec4ee6a,1,2
1,SSCP-8bc65126500af247,1,2
1,SSCP-8bf27c7f47054158,1,2
1,SSCP-8c322fe41faf94ac,1,2
1,SSCP-8c40713cee28032b,1,2
1,SSCP-8d201aa4cd5ecb0f,1,2
1,SSCP-8d213d61c0b1f085,1,2
1,SSCP-8d46d5004756f506,1,2
1,SSCP-8d9850f291a3822a,1,2
1,SSCP-8da7c7308243a86a,1,2
1,SSCP-8dfdbf929bbb4ed8,1,2
1,SSCP-8e06d93ddc59a01f,1,2
1,SSCP-8e1787037e6e0b46,1,2
1,SSCP-8e18c89d72193bac,1,2
1,SSCP-8e3a250b1d041504,1,2
1,SSCP-8e48a0a6fc107f13,1,2
1,SSCP-8e93dac81a4b28fd,1,2
1,SSCP-8e9a301971cf6122,1,2
1,SSCP-8ee5e8d5cd7f950a,1,2
1,SSCP-8f271cbab24b4d01,1,2
1,SSCP-8f59350109d6b47a,1,2
1,SSCP-8f6232435eabf10a,1,2
1,SSCP-8fbb91103e5d1595,1,2
1,SSCP-8fcb0c787d83667a,1,2
1,SSCP-901e50ab9dbbb216,1,2
1,SSCP-902cdd1b969a3b97,1,2
1,SSCP-90549f983c761a5e,1,2
1,SSCP-907defa035dfc7d5,1,2
1,SSCP-908631cc6ab0fbbf,1,2
1,SSCP-90d7a129bfdf463c,1,2
1,SSCP-90ec06138c1f1632,1,2
1,SSCP-90f9784ed10753e6,1,2
1,SSCP-9159e4e4de54abf6,1,2
1,SSCP-916a79be4eece91e,1,2
1,SSCP-923324cbf923d232,1,2
1,SSCP-9267299435194b0f,1,2
1,SSCP-92ed99abcd75a7f1,1,2
1,SSCP-9309ab610acfdb82,1,2
1,SSCP-93368e314e12452a,1,2
1,SSCP-939ec57168cefa47,1,2
1,SSCP-9408821b065c219a,1,2
1,SSCP-9456588b72f06d64,1,2
1,SSCP-94604ad73189c47d,1,2
1,SSCP-94788a3502b76f03,1,2
1,SSCP-94f8dcfff52c2066,1,2
1,SSCP-950ddd0173703359,1,2
1,SSCP-951cb4cc4ebdfc95,1,2
1,SSCP-9580281d18a5c7d9,1,2
1,SSCP-95e1d638416fa9f5,1,2
1,SSCP-961d1c321d0cf6ec,1,2
1,SSCP-9668072b4567174f,1,2
1,SSCP-966a0502bd3b8a55,1,2
1,SSCP-969a21950c11ea89,1,2
1,SSCP-969c7169dd308cfc,1,2
1,SSCP-96d1a680dac2f100,1,2
1,SSCP-973c5b5af0f5c32c,1,2
1,SSCP-97490b2ea7937485,1,2
1,SSCP-9757102c5284deaa,1,2
1,SSCP-97576014dcb71310,1,2
1,SSCP-985572e40e9550cb,1,2
1,SSCP-986b9218c3a9d07b,1,2
1,SSCP-9876428e856afdfa,1,2
1,SSCP-988e2fd1f21991c8,1,2
1,SSCP-98dc379a448834ac,1,2
1,SSCP-98e75ece72e66ecc,1,2
1,SSCP-992b21e49ddea21d,1,2
1,SSCP-99d8651aed85aa3d,1,2
1,SSCP-9a018f0c4bd11aca,1,2
1,SSCP-9a0a95984ec63d4e,1,2
1,SSCP-9a0fb7c581732db7,1,2
1,SSCP-9a97d435043ad3e8,1,2
1,SSCP-9aabc7567302a0c2,1,2
1,SSCP-9b1198312a951a9b,1,2
1,SSCP-9b72770dc9e588cd,1,2
1,SSCP-9bc00d5e281d61ba,1,2
1,SSCP-9bde22ecdd822756,1,2
1,SSCP-9bdf8ae142f7dd6b,1,2
1,SSCP-9be4e160b4d91b3a,1,2
1,SSCP-9c07888fc59135b0,1,2
1,SSCP-9cbad76d4da2e4cd,1,2
1,SSCP-9cdf1e4b1e90c4c3,1,2
1,SSCP-9d49113764fe7ae8,1,2
1,SSCP-9d5df21fc53efbbe,1,2
1,SSCP-9dd91f4faa1f73e7,1,2
1,SSCP-9dec4462d94f81b0,1,2
1,SSCP-9e3830139ebd06fe,1,2
1,SSCP-9e95bf37b0c9e68c,1,2
1,SSCP-9edddbb95d1d3ab1,1,2
1,SSCP-9ef4b2f391ebb421,1,2
1,SSCP-9ef800787eb9c187,1,2
1,SSCP-9f16dcda9e1775d3,1,2
1,SSCP-9f37dfdc6fb5e106,1,2
1,SSCP-9f5e9ccb824f9212,1,2
1,SSCP-9f76b98ddcfcc9f0,1,2
1,SSCP-9f7e0ac2e11d7f39,1,2
1,SSCP-9f8756b22fac9d56,1,2
1,SSCP-9fc049a757a34884,1,2
1,SSCP-9fe3f2cb9849368d,1,2
1,SSCP-9ff8922ce9620f39,1,2
1,SSCP-9fff12b0cc65ff5b,1,2
1,SSCP-a03ed164246c321f,1,2
1,SSCP-a0a570a5c6e38611,1,2
1,SSCP-a11d46ff8c2f711d,1,2
1,SSCP-a156fa2807aad0dd,1,2
1,SSCP-a15a4dd30b9cf821,1,2
1,SSCP-a16c3667168bc2ac,1,2
1,SSCP-a19ddb7c1cfa7825,1,2
1,SSCP-a1d9abb5ea21041a,1,2
1,SSCP-a1e18b3d7e9e55a9,1,2
1,SSCP-a20271a65365cf88,1,2
1,SSCP-a215d7f8e2cd5949,1,2
1,SSCP-a22439c4a1d1257a,1,2
1,SSCP-a25014698399b3cf,1,2
1,SSCP-a282b514c040917f,1,2
1,SSCP-a2f3fcb2fc410da1,1,2
1,SSCP-a3146e09eeab8bef,1,2
1,SSCP-a31bd1d96bb8fdeb,1,2
1,SSCP-a33281cf3ab9c57c,1,2
1,SSCP-a33f92e9103a455d,1,2
1,SSCP-a355d58ded58435c,1,2
1,SSCP-a35882838c899f73,1,2
1,SSCP-a3dbcd30c03fab54,1,2
1,SSCP-a3f47bb93639a1d5,1,2
1,SSCP-a3fdc4bb7457e5ad,1,2
1,SSCP-a44d5e0c7ff720ca,1,2
1,SSCP-a45829f890dbc80d,1,2
1,SSCP-a47f97121d419e9c,1,2
1,SSCP-a4b3d40d2c9a6fa7,1,2
1,SSCP-a4c6e646d8cd613b,1,2
1,SSCP-a504086ecb64c79e,1,2
1,SSCP-a5261e0a58c3bc44,1,2
1,SSCP-a599feacb354f5d3,1,2
1,SSCP-a59ba08eb62949b5,1,2
1,SSCP-a5d7b42fff193596,1,2
1,SSCP-a5dba76664418451,1,2
1,SSCP-a65a339b09f329bb,1,2
1,SSCP-a694b53af398b81e,1,2
1,SSCP-a71ff8ab4dbd1515,1,2
1,SSCP-a7af7ca72457cb2b,1,2
1,SSCP-a7eec55ed75aafff,1,2
1,SSCP-a7f2ee9fb9d2e12c,1,2
1,SSCP-a809bbe553658ff3,1,2
1,SSCP-a857bb9278cb8d6f,1,2
1,SSCP-a87f60ad287aa8d3,1,2
1,SSCP-a89a3ab2f425c3f6,1,2
1,SSCP-a8a49c90a408c497,1,2
1,SSCP-a8a8a067ba967fbd,1,2
1,SSCP-a8f40688d5c4437d,1,2
1,SSCP-a90d433649ab3b98,1,2
1,SSCP-a932ca95052ae2a9,1,2
1,SSCP-a950321bc72f5142,1,2
1,SSCP-a953a9cd549281ea,1,2
1,SSCP-a9bbdce40ecfa640,1,2
1,SSCP-a9c501cb868d7cec,1,2
1,SSCP-a9f24d919cbb07d7,1,2
1,SSCP-a9f82eede7acc4b3,1,2
1,SSCP-aa11a0f14b67fd58,1,2
1,SSCP-aa2f76086367acda,1,2
1,SSCP-aa52d8cafcbf58ab,1,2
1,SSCP-aa84c4f8e59b2586,1,2
1,SSCP-aaf3ca3d61366011,1,2
1,SSCP-ab190c5c16ac1198,1,2
1,SSCP-ab22c4e3a4d9fb41,1,2
1,SSCP-ab3aecffe9c1cbaf,1,2
1,SSCP-ab3e0c473192d4ab,1,2
1,SSCP-ab5c78e91c8de8fe,1,2
1,SSCP-ab80cd077a283c90,1,2
1,SSCP-ab87339afc7e3db2,1,2
1,SSCP-aba852a195a8b0fe,1,2
1,SSCP-abb6c44649543be8,1,2
1,SSCP-abdc67adb7ec2c74,1,2
1,SSCP-abf1c19d05cab9bc,1,2
1,SSCP-ac0a8a0c2295f8d9,1,2
1,SSCP-ac1d3a1380e29957,1,2
1,SSCP-ac45a6eb6bf7777d,1,2
1,SSCP-ac536e9f3cd4d684,1,2
1,SSCP-ac57dcd68c170f24,1,2
1,SSCP-ac6d89cc9db882f3,1,2
1,SSCP-ac784d1771ca50fb,1,2
1,SSCP-ac85097311421127,1,2
1,SSCP-ace9baf280ae2bd9,1,2
1,SSCP-ad74acc2bed9f285,1,2
1,SSCP-ada9ebaf1ea0d892,1,2
1,SSCP-adc5cc0641a14b4c,1,2
1,SSCP-ade028fd16bd0541,1,2
1,SSCP-ae49ecdfb175d0af,1,2
1,SSCP-ae545d29cda16a73,1,2
1,SSCP-ae6eead5e863f296,1,2
1,SSCP-ae85f41859d89944,1,2
1,SSCP-aec8c5eda2063620,1,2
1,SSCP-aefbc07b01f03eee,1,2
1,SSCP-aff45221e4a7f54e,1,2
1,SSCP-aff4bf61e576d476,1,2
1,SSCP-b0134a5ac756d3cf,1,2
1,SSCP-b06f7e8a7200665c,1,2
1,SSCP-b094ebdfa9df2b1d,1,2
1,SSCP-b0b35bdc40ace38e,1,2
1,SSCP-b0d8fe57c5c071bb,1,2
1,SSCP-b0e8a1850fe19700,1,2
1,SSCP-b130304f62912e6e,1,2
1,SSCP-b1964409bbc91f68,1,2
1,SSCP-b1e91dd352197de7,1,2
1,SSCP-b219d759089ac773,1,2
1,SSCP-b22f5b1cab3d4692,1,2
1,SSCP-b27817e2a076529e,1,2
1,SSCP-b27db484fc9788c8,1,2
1,SSCP-b2c564cc2eca1474,1,2
1,SSCP-b2f74b487553eb7b,1,2
1,SSCP-b3519234055b3fb4,1,2
1,SSCP-b35f8401efd6dea3,1,2
1,SSCP-b3a96c9ddc6c0af6,1,2
1,SSCP-b3bcb31f0ded5afc,1,2
1,SSCP-b3f3da07c64c3757,1,2
1,SSCP-b3fcdb3f59ab6dd7,1,2
1,SSCP-b3fdbbb9917d0dc2,1,2
1,SSCP-b40f07066b5dd11f,1,2
1,SSCP-b436499db87f08e6,1,2
1,SSCP-b460edef6b41bb55,1,2
1,SSCP-b477929fcd0a70eb,1,2
1,SSCP-b48804e080a7b941,1,2
1,SSCP-b4966eac71787b12,1,2
1,SSCP-b4a10b903949d5ff,1,2
1,SSCP-b4ada21738b9dbeb,1,2
1,SSCP-b52810ab1a869d9d,1,2
1,SSCP-b5570dbcfd185227,1,2
1,SSCP-b559627740991635,1,2
1,SSCP-b594f624429381bc,1,2
1,SSCP-b5c8ec9a0062db9e,1,2
1,SSCP-b5ee54ec9e023981,1,2
1,SSCP-b6b28c7b090f29e3,1,2
1,SSCP-b6d3ee688795cffc,1,2
1,SSCP-b6deb9fad959ebbd,1,2
1,SSCP-b6e0202ef24ac683,1,2
1,SSCP-b6fa2ba06e7aa890,1,2
1,SSCP-b70cb8a261656842,1,2
1,SSCP-b71006345e37dbb7,1,2
1,SSCP-b7471723c584fb58,1,2
1,SSCP-b79b57ec6aaf1813,1,2
1,SSCP-b7a1a35c2332fe79,1,2
1,SSCP-b7bc11f3674f74ab,1,2
1,SSCP-b7e07eef17bbf826,1,2
1,SSCP-b822e543140861cc,1,2
1,SSCP-b823ff608aa439b8,1,2
1,SSCP-b86f03748a2a8c4c,1,2
1,SSCP-b8a21e8b6fc31a1b,1,2
1,SSCP-b8a95a4d787fd7d3,1,2
1,SSCP-b8b1309741d82cbd,1,2
1,SSCP-b8d8263728004d84,1,2
1,SSCP-b940c9081bb41d20,1,2
1,SSCP-b942e18529c4a661,1,2
1,SSCP-b9940046f9eb519f,1,2
1,SSCP-b99a2ac65f8cb3ed,1,2
1,SSCP-b9a2306d6e54cdc4,1,2
1,SSCP-b9bc01073ebd69c3,1,2
1,SSCP-b9cf3dfbe475f902,1,2
1,SSCP-ba2bcdae1b049a38,1,2
1,SSCP-ba3681ba6f72e06c,1,2
1,SSCP-ba3b4d201570a963,1,2
1,SSCP-ba7f0a2bb7147b13,1,2
1,SSCP-ba837053c56fd66b,1,2
1,SSCP-bb4cd2d7ced7d162,1,2
1,SSCP-bb5dc317c0a26048,1,2
1,SSCP-bb62ef2710fa6757,1,2
1,SSCP-bba1bcd2fa49cbd4,1,2
1,SSCP-bba6f35e3dc8af04,1,2
1,SSCP-bbfe8dbc86f5d517,1,2
1,SSCP-bc39936afac258cd,1,2
1,SSCP-bc68b1db276c7fad,1,2
1,SSCP-bce3d5bfa9f1ec02,1,2
1,SSCP-bce60069e7e3d0f5,1,2
1,SSCP-bd69b70428b3404a,1,2
1,SSCP-bd976946914886a5,1,2
1,SSCP-bd9b479b09896c97,1,2
1,SSCP-bda989dc28ca9778,1,2
1,SSCP-bdb16c5bc4576002,1,2
1,SSCP-bddebe0f460c4afe,1,2
1,SSCP-be100b62d2556b2d,1,2
1,SSCP-be61179547fffaff,1,2
1,SSCP-bef21a651475429c,1,2
1,SSCP-bef52efddf68f55a,1,2
1,SSCP-befd6eaffbe7f287,1,2
1,SSCP-bf3a641ef893e416,1,2
1,SSCP-bf3ba2d6d0a36cbe,1,2
1,SSCP-bf3d4b6ae92eb2ef,1,2
1,SSCP-bf779f6c0a01d535,1,2
1,SSCP-bfea02f77ccc128f,1,2
1,SSCP-bff4ac797cf87ed2,1,2
1,SSCP-c0e260357d779dfc,1,2
1,SSCP-c101b7a4bec8d0b2,1,2
1,SSCP-c1122d03d19db64a,1,2
1,SSCP-c132c46e12b01f6a,1,2
1,SSCP-c185807c05eda0ea,1,2
1,SSCP-c1bde980d11b74aa,1,2
1,SSCP-c1f5e40a92b69481,1,2
1,SSCP-c21cb3f74ed34aa3,1,2
1,SSCP-c26785e93cac04d5,1,2
1,SSCP-c27f91dd5394e8f4,1,2
1,SSCP-c28038e4008e3141,1,2
1,SSCP-c2b7796dd7a8e0ac,1,2
1,SSCP-c370d26fcf1127af,1,2
1,SSCP-c375826a551c61d9,1,2
1,SSCP-c39e5488c200945e,1,2
1,SSCP-c3ce5e35e86eb333,1,2
1,SSCP-c3f8f38b68cb9d7e,1,2
1,SSCP-c41e6531ee088f4c,1,2
1,SSCP-c444e8cca906a4dc,1,2
1,SSCP-c4a261662546c2e6,1,2
1,SSCP-c4df77c40d0bac6a,1,2
1,SSCP-c506f1539800c55f,1,2
1,SSCP-c51a62982bae7b81,1,2
1,SSCP-c55e048b7fc07dd5,1,2
1,SSCP-c5641ffa39953e1a,1,2
1,SSCP-c56cc0396fbc77c9,1,2
1,SSCP-c5729bf76c2ca203,1,2
1,SSCP-c57e5184c3ea9246,1,2
1,SSCP-c58763206e12e6dc,1,2
1,SSCP-c5e16b903439e85d,1,2
1,SSCP-c65980effe09814a,1,2
1,SSCP-c67d19f504068604,1,2
1,SSCP-c71414336feb5f32,1,2
1,SSCP-c72b488ee873d7cc,1,2
1,SSCP-c7472d319239e8bb,1,2
1,SSCP-c77270452867e4a5,1,2
1,SSCP-c7969aa4c9749852,1,2
1,SSCP-c7b2715af5c1e0ba,1,2
1,SSCP-c7b5e637b0dec4d3,1,2
1,SSCP-c7c62106ddf321b4,1,2
1,SSCP-c7f2757cc6220b39,1,2
1,SSCP-c7fc358b81cdc669,1,2
1,SSCP-c82a0eccd13aebfe,1,2
1,SSCP-c8456910c410e4e3,1,2
1,SSCP-c8c72b336d6fde2e,1,2
1,SSCP-c8c834f7865a40ce,1,2
1,SSCP-c927da440ac86c02,1,2
1,SSCP-c96c5b1ed069e660,1,2
1,SSCP-c9cac46a08690b33,1,2
1,SSCP-ca088f01690094b5,1,2
1,SSCP-ca0bc737f01dedec,1,2
1,SSCP-ca14c10fda74a36c,1,2
1,SSCP-ca27b3c57990a800,1,2
1,SSCP-ca3044e9745737e6,1,2
1,SSCP-ca4086211d6dd7c5,1,2
1,SSCP-ca5783d96bdbac01,1,2
1,SSCP-ca5ad25415dba058,1,2
1,SSCP-ca950d29c47c8513,1,2
1,SSCP-caa0a08020cb47f1,1,2
1,SSCP-caa95ad80e832ca3,1,2
1,SSCP-cad6e2b4eace0fa7,1,2
1,SSCP-cb4fabae73c3c4c8,1,2
1,SSCP-cb60406ca5f737c6,1,2
1,SSCP-cb78b3baa4e95618,1,2
1,SSCP-cc62d840f715f0f7,1,2
1,SSCP-cc73b9c507e1916e,1,2
1,SSCP-cc744f9860a502cd,1,2
1,SSCP-cc75e0d3c8bc9f42,1,2
1,SSCP-cc91bad8966e5d8b,1,2
1,SSCP-cc93e8db88f4c534,1,2
1,SSCP-cc9e759220dae3ca,1,2
1,SSCP-ccb04c3c1f40e261,1,2
1,SSCP-ccb074e8350e8caf,1,2
1,SSCP-ccf9052c0f321ca3,1,2
1,SSCP-cd15c643d90bd611,1,2
1,SSCP-cd29aff043d24686,1,2
1,SSCP-cd2ccde2be18692c,1,2
1,SSCP-cd3a0370daa2b653,1,2
1,SSCP-ce0fe6d75684b152,1,2
1,SSCP-ce2ced7f013b8614,1,2
1,SSCP-ce506cc3838561bf,1,2
1,SSCP-ce82a654d4c68493,1,2
1,SSCP-cf1c92a8d1b52f27,1,2
1,SSCP-cf8ffe91fb45a811,1,2
1,SSCP-cfa66e8f9be1aa95,1,2
1,SSCP-cfb0d60633dc103d,1,2
1,SSCP-d02a20b38f7f6957,1,2
1,SSCP-d03d5c5b83575e7f,1,2
1,SSCP-d0807a39bb21e9b6,1,2
1,SSCP-d0cbec70fa4de23c,1,2
1,SSCP-d0d70e962ede2339,1,2
1,SSCP-d0f13288c42d4d12,1,2
1,SSCP-d0feb6dff4b27fe7,1,2
1,SSCP-d1467ae0af7ff6ba,1,2
1,SSCP-d14a7568bf97093e,1,2
1,SSCP-d15626d27a5ec3a7,1,2
1,SSCP-d15ac5913f934e23,1,2
1,SSCP-d15aeb6c74bcc898,1,2
1,SSCP-d15f730f106c127e,1,2
1,SSCP-d223076a555cb56d,1,2
1,SSCP-d28a655f922fad50,1,2
1,SSCP-d2987fbd7a9f67f8,1,2
1,SSCP-d29a57755537188f,1,2
1,SSCP-d2f85e75bf19e84d,1,2
1,SSCP-d308d1d5a3fe3c50,1,2
1,SSCP-d33a7d8946b1b14f,1,2
1,SSCP-d33aca27900dfaed,1,2
1,SSCP-d3674f680a36aa0b,1,2
1,SSCP-d3a6cb24e81544c2,1,2
1,SSCP-d3d6cf3d6fbea1e1,1,2
1,SSCP-d3fd8faea75b7ca3,1,2
1,SSCP-d456eef0e76cc380,1,2
1,SSCP-d4a4ce3cedfb51f3,1,2
1,SSCP-d4ad67aa75b4f322,1,2
1,SSCP-d4d544510d837c1f,1,2
1,SSCP-d52112565b08c921,1,2
1,SSCP-d5419e61565db464,1,2
1,SSCP-d57a2e9d5ae51526,1,2
1,SSCP-d59a25cccfc2445e,1,2
1,SSCP-d5aafb48fe2b9c64,1,2
1,SSCP-d64dcff058f5c124,1,2
1,SSCP-d7622b3cf0d6c6dd,1,2
1,SSCP-d787d7e185c04d36,1,2
1,SSCP-d79af7d97353dbe1,1,2
1,SSCP-d79ba25a7c076b7c,1,2
1,SSCP-d7d7cb6d8ec28b6c,1,2
1,SSCP-d7ef109384ec90f8,1,2
1,SSCP-d80b5131544810e2,1,2
1,SSCP-d82937b81cdc91d1,1,2
1,SSCP-d846c2ef7113a8c9,1,2
1,SSCP-d8571dfdae15dccd,1,2
1,SSCP-d8ec9431d4191470,1,2
1,SSCP-d8fb437d78b4509a,1,2
1,SSCP-d92361deded9a5e7,1,2
1,SSCP-d92dd04739b1a871,1,2
1,SSCP-d9344f539477717c,1,2
1,SSCP-d948e5ef16b3a1cb,1,2
1,SSCP-d979eacd2f1d3376,1,2
1,SSCP-d97d163137035811,1,2
1,SSCP-d97e31cbfcb3ac9e,1,2
1,SSCP-d9855b6bc4d50593,1,2
1,SSCP-d9a243f225fcbc09,1,2
1,SSCP-d9b4f2713419f088,1,2
1,SSCP-d9b7669f7f4a7b88,1,2
1,SSCP-d9fc8f01479f244c,1,2
1,SSCP-da3fe8d6efe6d077,1,2
1,SSCP-da54775fd262a1b2,1,2
1,SSCP-daadd723beef45bd,1,2
1,SSCP-dabdb80a9e49d9a3,1,2
1,SSCP-db56b0c479acfacb,1,2
1,SSCP-db73c9edb05c2a31,1,2
1,SSCP-dbd9040dc50b70ea,1,2
1,SSCP-dc54d618c2af7e07,1,2
1,SSCP-dc7eec55b61b56a6,1,2
1,SSCP-dc8f116eb38d5119,1,2
1,SSCP-dcb096137c7c8840,1,2
1,SSCP-dcc14b98b1211c00,1,2
1,SSCP-dcdae5832e6f2fb2,1,2
1,SSCP-dcdb8587837da06c,1,2
1,SSCP-dce905e2da9a6a2a,1,2
1,SSCP-dcf576a7c9326616,1,2
1,SSCP-dd15b8c80e15c790,1,2
1,SSCP-dd795d7b2874014b,1,2
1,SSCP-dd8ec10f3cf52a47,1,2
1,SSCP-ddb5d76b729cc5aa,1,2
1,SSCP-dde5d9a5ccdd9275,1,2
1,SSCP-de0681ef8b59e761,1,2
1,SSCP-de2d7cad4735fb0e,1,2
1,SSCP-de419e2feb06931c,1,2
1,SSCP-de4f0d72f7ff2508,1,2
1,SSCP-de792fe317a6ab5d,1,2
1,SSCP-debd807e797fb696,1,2
1,SSCP-dec9896ef1a9d434,1,2
1,SSCP-df0f7069fcda8166,1,2
1,SSCP-df1551d92452d376,1,2
1,SSCP-df3520251dcfcd0f,1,2
1,SSCP-df3a2e9f1bcdd426,1,2
1,SSCP-df42b46d8cacff77,1,2
1,SSCP-df7f01cb45e4597e,1,2
1,SSCP-dfdc688f7aca9e79,1,2
1,SSCP-dfdc9002404f68c1,1,2
1,SSCP-e02f5b40582d518f,1,2
1,SSCP-e03872d0c826f5f8,1,2
1,SSCP-e03ccafb022beba0,1,2
1,SSCP-e0677ab16778bb74,1,2
1,SSCP-e06e4a17daec1de8,1,2
1,SSCP-e07ddad74fe9f1f6,1,2
1,SSCP-e0967d3ecc24d649,1,2
1,SSCP-e0e389f64cac0805,1,2
1,SSCP-e0f2a32db50b4df3,1,2
1,SSCP-e124f8fde1311ed4,1,2
1,SSCP-e1487edd866f9eb0,1,2
1,SSCP-e14b3c40eff57836,1,2
1,SSCP-e16f4425bb3c2a7c,1,2
1,SSCP-e187c1aac4df28d3,1,2
1,SSCP-e1bb9b8b1c3a7aef,1,2
1,SSCP-e21432e77f3a4b75,1,2
1,SSCP-e2445277d9858d88,1,2
1,SSCP-e24cc5ecf3bf8bf6,1,2
1,SSCP-e25be8c8dab5d73d,1,2
1,SSCP-e296b72d472376ba,1,2
1,SSCP-e2ed8565043546b8,1,2
1,SSCP-e2f13cf8549a72cc,1,2
1,SSCP-e2f48312dfad9b80,1,2
1,SSCP-e344f6b203558a9f,1,2
1,SSCP-e35d014015bc53f9,1,2
1,SSCP-e3998734694134b4,1,2
1,SSCP-e39caa6b45c3b00a,1,2
1,SSCP-e424cf7448640560,1,2
1,SSCP-e46bc7bcfe09023a,1,2
1,SSCP-e48d32133bf84b06,1,2
1,SSCP-e4a10296b94dc1be,1,2
1,SSCP-e4c43945a6eff4a2,1,2
1,SSCP-e4e4f1885483a48f,1,2
1,SSCP-e4ed03d16211a155,1,2
1,SSCP-e4f82ae4226e3c8b,1,2
1,SSCP-e506010c6b99ceb4,1,2
1,SSCP-e5321e429070d5e8,1,2
1,SSCP-e54e1d6f460d5e4e,1,2
1,SSCP-e581e6d7a7ab90f0,1,2
